"","Epi0","Epi4","Epi7","Epi16","Epi21","Epi31","Epi92","Epi183","Meso0","Meso4","Meso7","Meso16","Meso21","Meso31","Meso92","Meso183","Bathy0","Bathy4","Bathy7","Bathy16","Bathy21","Bathy31","Bathy92","Bathy183"
"Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_SHWN.night2_NA.1",0,0,0,0,0,0,275.138188215252,684.827917959583,0,0,0,0,0,0,0,224.319916149154,0,0,0,0,0,0,0,287.183496913871
"Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Cellvibrionaceae_Gilvimarinus.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Verrucomicrobia_Verrucomicrobiae_Verrucomicrobiales_Verrucomicrobiaceae_Roseibacillus.3",17.326637807634,0,0,0,0,0,0,0,0,0,0,0,0,0,1453.44556176121,144.214292581545,0,0,0,0,0,0,1096.82141060298,176.841913748282
"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_ZD0405_NA.3",0,0,0,0,0,0,0,0,170.428491259475,0,0,0,0,0,0,0,130.773013385515,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Colwelliaceae_Colwellia.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.5",0,0,0,0,0,0,0,0,1004.88317823064,0,0,0,0,0,0,0,793.810400992771,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_NA_NA_NA.2",1301.60145593827,0,0,0,0,0,0,0,31.0090097104874,0,0,0,0,0,0,0,112.405108683863,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_NA.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.802561989961,2049.02816539061,0,0,0,0,0,0,0,35.7256391333941
"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Oceanospirillaceae_Reinekea",0,0,0,0,8.25302348855498,0,0,0,0,0,0,554.57312943612,1143.06699744708,354.493755757571,0,0,0,0,0,144.156997374277,209.273057293652,113.54275776436,10.0197306854564,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.6",0,0,0,0,0,0,0,0,938.374728491902,0,0,0,0,0,0,0,971.761331048119,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_4_NA",1856.95004544575,701.160881528134,2473.94129233415,114.076877449606,192.396947330996,171.814243151693,0,0,265.310230011321,0,0,0,0,0,0,0,234.011664795285,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.7",0,0,0,0,0,0,0,0,1014.30858865166,0,0,0,0,0,0,0,756.602785489245,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_Candidatus_Pelagibacter.14",1018.92033019205,0,950.776539345366,328.163663889733,707.690113159821,1281.82376587756,352.364777439315,153.21296722275,313.153936822261,0,0,0,0,0,0,0,284.974064617377,0,0,0,0,0,0,0
"Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_NS11.12_marine_group_NA",3.36580378928859,0,0,0,0,0,6.34076889782337,245.368341439435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685.342657515667,1537.03866477615
"Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Erythrobacteraceae_Erythrobacter",0,0,0,0,162.735599120725,145.592195376908,131.042557287204,596.414150821122,0,0,0,81.7697120705281,0,72.7003428661048,386.250297000764,1057.2915796942,0,0,0,95.9114321994024,0,0,222.459369012893,642.67722024076
"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_NS5_marine_group.1",0,0,0,0,0,0,0,217.331996768327,0,0,0,0,0,0,0,273.505146652032,0,0,0,0,0,0,150.455611864649,1406.69704126172
"Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Saprospiraceae_NA",0,0,0,0,0,0,12.8627722120584,73.2606329188534,0,0,0,0,0,10.9441376335081,157.822701964318,335.027828955334,0,0,0,0,0,6.53528296858526,389.5450210463,1162.93760026695
"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Colwelliaceae_Colwellia.15",0,0,0,0,0,0,0,0,0,0,3.48096408997106,419.911576825602,119.853731306962,44.5378887084066,0,0,0,0,12.2163579026851,150.694681589947,82.7465277044226,59.203488518719,24.7933895565985,6.7929032191557
"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Cryomorphaceae_Owenweeksia.3",82.9968206601602,1082.01520387729,4244.45425416341,0,10.3162793606937,94.8638872406644,17.4451348145668,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5985536028442,36.391909539859,254.668154922016,1120.4555279311
"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Alcanivoracaceae_Alcanivorax.1",0,0,0,5.4189402943167,48.135557371029,127.393170954794,176.830259752353,326.580482848231,0,0,0,0,0,72.7351955398079,103.715357499372,294.933757612871,0,0,0,0,50.8649792091314,107.737492193426,237.241391051016,264.962221908969
"Bacteria_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Nitrospinaceae_Nitrospina",0,0,0,0,0,0,0,261.129853217374,19.8246568961552,0,0,0,6.52344804716812,11.9943326575464,117.045544576898,683.886904755751,42.0772961691346,0,0,0,0,0,0,263.766840244559
"Bacteria_Proteobacteria_Betaproteobacteria_Methylophilales_Methylophilaceae_OM43_clade.1",142.612182549481,0,205.780430767366,75.5912632068895,413.522867291449,1152.61964314528,0,0,0,0,0,0,0,0,0,432.642877744634,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Colwelliaceae_Colwellia.16",0,0,0,62.3520053632597,98.1909733187344,116.132486127418,12.9196887471795,0,0,0,15.8651860924539,219.168401480285,138.67003482883,40.4061342654124,0,0,0,0,0,141.243843125137,73.6876962358086,76.0863856454742,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_NA.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252.08572469339,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.2",335.972067470973,0,1584.62756557561,189.651094705771,165.0604697711,320.302829829197,487.222445060969,1139.17560176689,355.377884403993,0,0,0,0,0,0,0,208.059868221164,0,0,0,0,0,0,0
"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_NS2b_marine_group.1",437.275028458832,527.683825666417,477.231188476014,0,0,0,0,0,40.9766486972647,7.25933282468534,0,0,0,0,0,0,7.80956841326842,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Sulfitobacter.4",0,0,0,0,67.3827006683969,50.9572683819177,29.484575389621,35.3568385898653,0,0,0,0,0,0,0,100.160320291303,0,0,0,121.605497129652,115.402790656351,100.659116903376,1976.07991932304,1190.96762807749
"Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Porticoccaceae_SAR92_clade.2",0,0,0,0,0,0,0,162.751024807644,0,0,0,0,0,0,49.8387480009292,707.080155249503,0,0,0,0,0,0,175.075939434124,757.690027567553
"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Cryomorphaceae_Owenweeksia.4",0,0,0,0,0,0,326.473237244037,15.8662815873724,0,0,0,0,0,97.6975588319218,0,50.4750024035406,3.24397457176516,0,0,0,0,26.11210575974,2236.34673420124,349.503293686576
"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Oceanospirillaceae_Oleispira.2",0,17.6413600720004,0,0,0,0,0,0,0,16.2911752190007,9.46250480332722,17.6627551783931,84.2413544913867,22.1156102011139,0,0,0,0,16.1362451444523,56.4092598421082,17.4394214411377,15.2545789704213,0,0
"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Aquimarina",0,0,0,0,0,0,0,0,0,0,0,133.55719639808,35.8789642594247,184.455943535445,65.8056061585468,21.9419751488792,0,0,0,0,0,59.5025934274517,0,56.2678816384115
"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Colwelliaceae_NA",0,845.701214458853,1862.22026160164,0,0,0,0,0,0,0,4.65466203536821,0,17.9394821350942,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Marinimicrobia_.SAR406_clade._NA_NA_NA_NA.1",0,0,0,0,0,0,0,0,73.9392055983411,0,0,0,0,0,0,0,117.42744434519,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Piscirickettsiaceae_NA.1",0,0,0,0,0,0,0,0,0,0,0,74.6593023240205,910.23372378891,271.489708932581,0,0,0,0,0,0,0,0,0,0
"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_NS9_marine_group_NA.2",0,0,0,0,0,0,0,0,103.598282435282,0,0,0,0,0,0,0,52.8647707895241,0,0,43.5256634618989,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_Candidatus_Pelagibacter.15",0,0,0,432.899237915346,0,0,773.151087994505,1846.31237356419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859.474465483427
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_2_NA.4",268.721257110017,73.5056669666682,63.317055620728,163.975680769594,336.651257645421,609.887327721751,280.291370931353,404.350467656407,308.442095891474,0,0,0,0,105.601511787994,120.166759066904,0,240.499613938816,80.2789916629508,0,0,0,0,0,108.516628866328
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.8",463.64439058646,0,0,265.684008564476,330.383185238763,742.597459456941,481.67629415253,420.665465108003,352.116638479346,0,0,0,0,0,0,0,339.04030748013,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Salinisphaerales_Salinisphaeraceae_ZD0417_marine_group.1",21.5791116980466,20.1825877233896,52.8209188525204,0,0,0,0,0,236.224305085299,13.0667990818203,0,57.2387984522316,0,2.29568503886942,8.58333993335031,0,228.273112741369,0,24.2196616060371,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Defluviicoccus",0,0,0,0,0,0,252.942052257463,322.011681682473,0,0,0,0,0,0,0,553.957788200716,0,0,0,0,0,0,0,887.922776707259
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.9",562.957357572944,0,669.064972131924,151.394828764324,68.7751957379582,0,0,0,512.136609330752,0,0,0,32.2910678367113,0,0,61.1240736246545,475.012826974737,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Spongiibacteraceae_Dasania.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas",0,0,0,0,130.977255620935,0,0,110.640447263962,0,0,0,496.299321353116,54.3027834774754,0,0,5.75736957256478,0,0,0,469.297060796905,16.8225642312458,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Order_Incertae_Sedis_Family_Incertae_Sedis_Marinicella",156.463158975059,37.3362117972604,242.498551768116,5.88978555163559,0,0,0,0,66.4197136510568,0,7.84598254866371,0,0,0,0,0,33.3775508808329,0,0,0,0,0,0,0
"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_NS4_marine_group",489.497777626341,676.771951101432,1016.81922194023,0,0,0,18.2003551802344,17.6292017642509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Pseudoalteromonadaceae_Pseudoalteromonas.6",0,0,0,0,0,0,0,14.0686240682462,0,0,0,0,0,0,0,0,10.0452936288586,33.5035364534442,65.9898439860199,141.84452376374,78.8663397527022,26.3355074665713,157.398068216896,155.701895952051
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Planktomarina.2",572.248357400896,1027.31473886055,1611.20970690187,0,38.8213090256734,151.91625217944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.3",223.380595956384,0,0,263.862392634116,275.100782951833,1196.44899896931,526.254298909278,899.36924024874,213.116466741407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.4",665.304882677894,0,0,173.159695166138,550.201565903665,902.671611336827,341.390152017927,319.582646596864,268.390583700062,0,0,0,0,0,0,0,168.300159987375,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_ZD0405_NA.4",293.077182406901,87.7503814069193,0,0,0,0,0,0,63.3493720987742,0,0,0,0,0,0,0,59.3590141043811,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.5",308.084741018151,0,0,292.119526678287,367.382172511577,299.570170233677,359.197818641528,562.100496912204,352.297530715252,0,0,0,0,0,0,0,216.211844109908,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Sulfitobacter.5",0,0,0,0,0,0,1225.24791063536,615.798272106822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Verrucomicrobia_Opitutae_Opitutales_Opitutaceae_Opitutus.2",0,0,0,0,0,0,0,721.206270566598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2811.4955601892,1999.40224206105
"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Oceanospirillaceae_Balneatrix.3",0,311.41614435452,1861.96250787534,0,78.7788605413088,121.64364486461,0,0,0,0,0,0,76.324342160478,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Pseudoalteromonadaceae_Pseudoalteromonas.7",0,0,0,0,0,0,0,3.12636090203994,0,0,0,0,0,0,0,0,20.6898246600168,53.8531512156476,92.8568983333376,213.163569533448,163.623628123914,20.5569332179894,8.63769886993989,5.36903089683117
"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Cryomorphaceae_Fluviicola.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Cyanobacteria_Chloroplast_NA_NA_NA.5",378.829892387165,22.6171282906512,545.724559840793,353.837468463256,189.249699087505,11.5219296259085,0,0,43.7026380921582,0,0,0,0,0,0,0,33.6346566082987,0,0,0,0,0,0,0
"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Psychroserpens",0,0,0,0,0,0,9.69174156143299,0,0,0,0,0,110.714311956257,59.1896294657608,28.6111331083066,30.0396088331518,0,0,0,0,29.0657024077093,11.6929230306107,48.8980738593963,16.7463933449089
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_Candidatus_Pelagibacter.16",0,0,0,0,0,0,0,0,596.768853849012,0,0,0,0,0,0,0,583.089260087801,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_E01.9C.26_marine_group_NA_NA.1",0,0,0,0,0,0,0,0,71.626105045872,0,3.2508750730521,0,0,0,0,0,65.8835615632683,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Skagenf62_NA_NA_NA",20.3097521823349,20.1780262319094,55.2375621994046,0,0,84.5964164774549,0,0,0,0,0,0,0,0,141.372657766162,21.57604600418,0,0,0,0,0,0,639.677017191628,96.5076255269492
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_2_NA.5",389.184191934332,0,0,247.494190220481,226.001497297551,229.670463845819,388.37870041986,293.742889853763,318.952859727931,0,0,0,0,0,0,0,253.531564838318,0,0,0,0,0,487.476182490212,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_2_NA.6",316.71638569737,0,0,140.176896086874,244.19626735039,591.593138935479,446.786024523397,511.33377004393,215.655872281874,0,0,0,0,0,111.583419133554,0,229.686365366265,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_AEGEAN.169_marine_group",79.9226359164534,38.1140495442618,0,0,0,0,0,0,197.130991066313,0,0,0,0,0,0,0,157.240388933744,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.10",0,0,0,0,0,0,0,0,618.333058229643,0,0,0,0,0,0,0,525.473678556193,0,0,0,0,0,0,0
"Bacteria_Cyanobacteria_Chloroplast_NA_NA_NA.6",811.178431123927,131.963073566694,162.525904148057,0,0,0,0,0,113.543370331682,0,0,0,0,0,0,0,120.802214168697,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_NA.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417.7100806847,0,0,0,0,0,0,0,0
"Bacteria_Verrucomicrobia_Arctic97B.4_marine_group_NA_NA_NA.2",0,0,0,0,0,0,0,0,78.5306821954895,0,10.2978520938339,0,0,0,0,0,155.153382970295,0,0,0,0,0,0,906.987293028285
"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Shewanellaceae_Psychrobium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.426946622168,163.142974777559,266.091381545764,0,0
"Bacteria_Marinimicrobia_.SAR406_clade._NA_NA_NA_NA.2",0,0,0,0,0,0,0,0,23.5950373892272,8.14558760950033,0,0,0,0,0,0,62.8283618914086,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.11",538.674725265708,0,770.811156734167,186.712953699587,342.309882884943,209.699119163574,219.473503182631,179.965510583778,299.562819297064,0,0,0,0,50.5050708551273,0,0,277.598049488798,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_Candidatus_Pelagibacter.17",234.764814420262,0,0,319.917964119917,247.590704656649,834.526323879653,423.994033667062,532.636464753983,183.761796300693,0,0,0,0,0,0,0,90.8312880094244,0,0,0,0,0,0,186.842275105093
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Magnetospira.2",0,0,0,0,54.3239090555859,223.610089481597,323.102277189802,398.686817559837,0,0,0,0,0,0,30.0416897667261,894.128614005577,0,0,0,0,0,0,0,128.397101775747
"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_NA",75.9355880408621,39.2439205642875,352.84354599894,128.840888146081,0,0,60.0611720921527,203.859209396701,0,0,0,0,0,40.8378469082828,0,0,0,0,0,0,38.7542698653194,0,140.170504834938,90.4305240552735
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_2_NA.7",287.406802856501,0,0,142.724524293417,242.367925848978,377.320472575336,114.639457352868,264.278857695542,301.736983246829,0,0,353.255103567862,0,0,0,0,313.531081262863,0,0,0,0,0,0,0
"Bacteria_Actinobacteria_Nitriliruptoria_Nitriliruptorales_Nitriliruptoraceae_Nitriliruptor",0,0,0,0,0,0,193.908436872077,1060.28715161069,0,0,0,0,0,0,0,7.05277772592167,0,0,0,0,0,0,0,0
"Bacteria_Verrucomicrobia_Arctic97B.4_marine_group_NA_NA_NA.3",0,0,0,0,0,0,0,0,161.515500810597,0,0,0,0,0,0,0,167.629926970224,0,0,0,0,0,0,0
"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Cryomorphaceae_Fluviicola.3",0,0,0,0,0,49.9283617056129,17.4451348145668,0,0,0,0,0,0,0,0,0,0,0,0,0,255.394816430567,1266.64364794206,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Thiotrichales_Incertae_Sedis_Candidatus_Endoecteinascidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6225587229907,1286.34761565361,0,0,0,0,0,0,0,0
"Bacteria_Marinimicrobia_.SAR406_clade._NA_NA_NA_NA.3",0,0,0,0,0,0,0,0,60.5648130443422,3.48447975515207,5.12012823941704,0,0,0,0,0,87.2500729359082,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_NA.4",0,0,0,0,0,0,0,28.3727717090079,0,0,0,0,0,0,89.0124141204538,305.919557796972,0,0,0,0,0,0,445.494970102796,557.495781100492
"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Pseudoalteromonadaceae_Pseudoalteromonas.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.8217501398804,88.5623091104843,102.010745170185,0,0,0,0,0
"Bacteria_Proteobacteria_Betaproteobacteria_Methylophilales_Methylophilaceae_OM43_clade.2",478.394204678081,0,0,0,0,0,0,0,129.575625596643,16.969974186459,10.2978520938339,0,0,0,0,0,187.26538444867,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Betaproteobacteria_Nitrosomonadales_Nitrosomonadaceae_Nitrosomonas.2",0,0,0,0,0,0,0,82.4992900430192,0,0,0,0,0,0,0,341.692068907351,0,0,0,0,0,0,324.984121660141,818.612223483959
"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Oceanospirillaceae_Pseudospirillum.7",0,0,0,0,0,0,0,0,69.589589127255,0,0,0,0,0,0,0,102.043905042404,0,2.20178742093243,0,0,0,0,0
"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_NS9_marine_group_NA.3",0,0,0,0,0,0,0,0,92.9279739022729,18.8555268753518,0,0,0,0,0,0,65.2040272971056,0,0,0,0,0,0,0
"Bacteria_Marinimicrobia_.SAR406_clade._NA_NA_NA_NA.4",0,0,0,0,0,0,0,0,68.3935318229404,0,0,0,0,0,0,0,59.3899583389012,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_SHWN.night2_NA.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_SAR86_clade_NA.6",0,0,0,0,0,0,0,0,84.0715834091826,0,0,0,0,0,0,0,84.3611614533717,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Betaproteobacteria_Methylophilales_Methylophilaceae_OM43_clade.3",350.341790877848,272.46493426576,739.492863935285,0,0,0,0,0,100.849756582987,0,0,0,0,0,0,0,58.3915422917729,0,0,0,0,0,0,0
"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_NS4_marine_group.1",193.185162698196,285.575632047626,656.967853360576,0,67.1551329640536,133.586712574008,15.2298796022339,0,24.9685450464858,0,0,0,0,0,0,0,9.01104047784632,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Colwelliaceae_Colwellia.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Piscirickettsiaceae_Cycloclasticus",0,0,0,0,0,0,632.625767885753,927.567231192032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_NA_NA",0,0,0,0,0,0,0,0,0,0,23.5203758728731,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Planktomarina.3",386.546293427234,870.245810228459,1033.65437234028,0,0,0,0,0,14.0950044152418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Oceanospirillaceae_Marinobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891.449500342056,64.3061504352864
"Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_NA_NA.1",0,22.4250974681904,100.387152942252,510.53409009634,84.44571834715,0,16.9869981695292,10.0738295782767,0,0,0,0,7.97310317234893,68.6822367399077,0,0,2.40294412699316,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Piscirickettsiaceae_NA.2",0,0,0,0,243.987658667011,268.797598118705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.386508583044,72.6695051787211,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_NA.2",0,0,0,0,0,0,290.07105640109,180.314725102067,0,0,0,0,0,0,143.05566558445,235.015884260374,0,0,0,0,0,0,0,100.341221808778
"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Oceanospirillaceae_Neptunomonas.3",0,0,0,0,0,0,0,0,0,0,0,468.063012227417,480.944717754434,219.393479089402,72.1000554401426,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Sulfitobacter.6",0,0,0,0,0,0,0,0,0,0,0,0,0,25.2525354275637,0,117.546295432028,0,0,0,141.023149605271,266.497798376712,313.307960761431,663.588116039088,70.0658531644098
"Bacteria_Cyanobacteria_Chloroplast_NA_NA_NA.7",252.309613693598,279.451214709174,0,189.250092109328,0,0,0,0,52.6936319012487,0,0,0,0,0,0,0,69.8702215507018,0,0,0,0,0,0,0
"Bacteria_Marinimicrobia_.SAR406_clade._NA_NA_NA_NA.5",0,0,0,0,0,0,0,0,11.3084182338888,0,0,17.6627551783931,0,0,0,0,68.4069941134494,0,0,18.8030866140361,9.89166777054435,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Piscirickettsiaceae_NA.3",0,0,0,0,437.842460865007,271.349791843598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.6",0,0,0,359.023439463544,172.200235041459,0,144.545402749268,113.330582766946,245.375784313291,0,0,0,0,0,0,0,339.538930449426,0,0,0,0,0,0,0
"Bacteria_Planctomycetes_BD7.11_NA_NA_NA.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2563.78468141696
"Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Porticoccaceae_Porticoccus.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779.491223739422,70.03037575695,126.570573488425
"Bacteria_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Nitrospinaceae_Nitrospina.1",0,0,0,0,0,0,0,0,67.7115354264137,6.59939347500686,9.30932407073642,0,0,0,0,0,131.188579159441,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_NA.3",0,0,0,0,0,0,41.5662643342061,215.906932464643,0,0,0,0,0,0,9.53704436943553,409.730067688495,0,0,0,0,0,0,0,441.985229160842
"Bacteria_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Nitrospinaceae_Nitrospina.2",0,0,0,0,0,0,0,302.065535493131,0,0,0,0,0,0,119.646556651903,164.724872296003,0,0,0,0,0,0,0,116.0686860105
