EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C
  18HU20160430, AR07W,135,1,433607,11,2,20160512,530,60.2982,-48.5543,2690,1212.2,3.8213,34.9085,2,34.9126,2,278.9,2,295.2,2,8.46,6,14.15,6,0.04,6,1.02,6,0.44,6,2.346,2,2.244,2,2163.6,2,2304.6,2,7.724,2,25
  18HU20160430, AR07W,135,1,433608,12,2,20160512,533,60.2982,-48.5543,2690,1011.6,4.1444,34.9352,2,34.9383,2,278,2,294,2,8.18,6,14.15,6,0.05,6,1.02,6,0.53,6,2.318,2,2.404,2,2164.3,2,2306.3,2,7.727,2,25
  18HU20160430, AR07W,135,1,433609,13,2,20160512,536,60.2982,-48.5543,2690,830.5,4.333,34.9476,2,34.9513,2,277.9,2,293.2,2,7.97,6,14.24,6,0.05,6,1,6,0.53,6,2.365,2,2.416,2,2166.2,2,2299.5,2,7.729,2,25
  18HU20160430, AR07W,135,1,433610,14,2,20160512,540,60.2982,-48.5543,2690,659.3,4.4791,34.9542,2,34.9261,2,279.1,2,293.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.345,2,2.486,2,2163.2,2,2303.5,2,7.736,2,25
  18HU20160430, AR07W,135,1,433611,15,2,20160512,543,60.2982,-48.5543,2690,510.4,4.5991,34.953,2,-999,9,280.5,2,296.2,2,7.51,6,13.53,6,0.06,6,0.98,6,0.34,6,2.359,2,2.722,2,2159.2,2,2307.3,2,7.737,2,25
  18HU20160430, AR07W,135,1,433612,16,2,20160512,545,60.2982,-48.5543,2690,370,4.6598,34.9387,2,34.9434,2,284.1,2,298.4,2,7.45,6,13.23,6,0.12,6,0.96,6,0.52,6,2.37,2,2.651,2,2160.6,2,2302.5,2,7.742,2,25
  18HU20160430, AR07W,135,1,433613,17,2,20160512,548,60.2982,-48.5543,2690,250.3,4.6257,34.9093,2,34.9152,2,290.6,2,305.2,2,7.53,6,12.92,6,0.14,6,0.94,6,0.53,6,2.44,2,2.787,2,2155.2,2,2306.9,2,7.747,2,25
  18HU20160430, AR07W,135,1,433614,18,2,20160512,550,60.2982,-48.5543,2690,148.1,4.6405,34.8994,2,34.9031,2,290.9,2,306.3,2,7.45,6,12.8,6,0.13,6,0.94,6,0.56,6,-999,9,-999,9,2158.2,2,2301.8,2,7.749,2,25
  18HU20160430, AR07W,135,1,433615,19,2,20160512,551,60.2982,-48.5543,2690,99.7,4.589,34.8787,2,34.8827,2,290.9,2,305.6,2,7.19,6,12.73,6,0.16,6,0.92,6,0.74,6,2.384,2,2.727,2,2153.8,2,2300.8,2,7.749,2,25
  18HU20160430, AR07W,135,1,433616,20,2,20160512,552,60.2982,-48.5543,2690,50.1,4.5749,34.8649,2,34.8702,2,292.7,2,306.7,2,7.11,6,12.68,6,0.16,6,0.92,6,0.57,6,2.401,2,2.8,2,2153,2,2303.4,2,7.749,2,25
  18HU20160430, AR07W,135,1,433617,21,2,20160512,553,60.2982,-48.5543,2690,28.1,4.5743,34.8644,2,-999,9,292.5,2,307,2,7.73,6,12.82,6,0.16,6,0.93,6,0.61,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,135,1,433618,22,2,20160512,554,60.2982,-48.5543,2690,17.9,4.5733,34.8635,2,-999,9,292.4,2,306.8,2,8.12,6,12.67,6,0.15,6,0.94,6,0.6,6,2.416,2,2.788,2,2154.1,2,2296.5,2,7.749,2,25
  18HU20160430, AR07W,135,1,433619,23,2,20160512,554,60.2982,-48.5543,2690,2.6,4.5736,34.863,2,-999,9,292.8,2,307.1,2,7.09,6,12.76,6,0.15,6,0.93,6,0.55,6,2.45,2,2.797,2,2153.2,2,2300.2,2,7.751,2,25
  18HU20160430, AR07W,144,1,433620,1,2,20160512,1359,60.0772,-48.7757,2872,997.7,3.5793,34.8923,2,-999,9,278.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433621,2,2,20160512,1406,60.0772,-48.7757,2872,497.4,4.0364,34.9313,2,-999,9,279,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433622,3,2,20160512,1410,60.0772,-48.7757,2872,199.7,4.4976,34.9549,2,-999,9,280.6,2,-999,9,7.67,6,13.72,6,0.06,6,1,6,0.32,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433623,4,2,20160512,1411,60.0772,-48.7757,2872,150.2,4.5849,34.9498,2,-999,9,283.8,2,-999,9,8.39,6,13.4,6,0.1,6,0.98,6,0.51,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433624,5,2,20160512,1412,60.0772,-48.7757,2872,100.2,4.5435,34.9307,2,-999,9,288.7,2,-999,9,9.42,6,13.19,6,0.12,6,0.97,6,0.4,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433625,6,2,20160512,1413,60.0772,-48.7757,2872,68.1,4.5216,34.89,2,-999,9,294.8,2,-999,9,7.42,6,12.91,6,0.17,6,0.95,6,0.55,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433626,7,2,20160512,1414,60.0772,-48.7757,2872,58.8,4.3567,34.8574,2,-999,9,297,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433627,8,2,20160512,1414,60.0772,-48.7757,2872,58.8,4.3446,34.8551,2,-999,9,297.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433628,9,2,20160512,1414,60.0772,-48.7757,2872,58.5,4.3274,34.852,2,-999,9,297.6,2,-999,9,7.39,6,12.43,6,0.15,6,0.94,6,0.54,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433629,10,2,20160512,1415,60.0772,-48.7757,2872,50.5,4.2624,34.8315,2,-999,9,299.5,2,-999,9,7.38,6,12.36,6,0.14,6,0.91,6,0.47,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433630,11,2,20160512,1415,60.0772,-48.7757,2872,40.2,3.8222,34.7312,2,-999,9,308.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433631,12,2,20160512,1415,60.0772,-48.7757,2872,39.8,3.7437,34.7113,2,-999,9,305,2,-999,9,6.91,6,11.01,6,0.14,6,0.85,6,1.05,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433632,13,2,20160512,1416,60.0772,-48.7757,2872,30.8,3.5565,34.6467,2,-999,9,309.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433633,14,2,20160512,1416,60.0772,-48.7757,2872,30.7,3.554,34.6464,2,-999,9,308.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433634,15,2,20160512,1416,60.0772,-48.7757,2872,31,3.5491,34.6461,2,-999,9,309.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433635,16,2,20160512,1416,60.0772,-48.7757,2872,30.8,3.5525,34.6455,2,-999,9,309.2,2,-999,9,6.68,6,9.98,6,0.17,6,0.81,6,1.64,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433636,17,2,20160512,1416,60.0772,-48.7757,2872,20.6,3.5294,34.6307,2,-999,9,309.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433637,18,2,20160512,1416,60.0772,-48.7757,2872,21.3,3.5287,34.6294,2,-999,9,310.1,2,-999,9,6.93,6,9.67,6,0.14,6,0.8,6,1.27,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433638,19,2,20160512,1417,60.0772,-48.7757,2872,9.8,3.5459,34.6109,2,-999,9,311.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433639,20,2,20160512,1417,60.0772,-48.7757,2872,9.3,3.5456,34.6113,2,-999,9,310.8,2,-999,9,6.62,6,9.12,6,0.14,6,0.79,6,1.61,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433640,21,2,20160512,1418,60.0772,-48.7757,2872,4.1,3.5411,34.6114,2,-999,9,310.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433641,22,2,20160512,1418,60.0772,-48.7757,2872,4.4,3.5416,34.6112,2,-999,9,310.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433642,23,2,20160512,1418,60.0772,-48.7757,2872,3.9,3.5415,34.6113,2,-999,9,311.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,144,1,433643,24,2,20160512,1418,60.0772,-48.7757,2872,4.1,3.5412,34.6113,2,-999,9,312.1,2,-999,9,6.58,6,9.08,6,0.14,6,0.77,6,1.41,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,149,1,433644,1,2,20160512,1752,59.863,-49.0318,3066,3162.5,1.594,34.9033,2,34.9065,2,279.6,2,298.5,2,9.66,6,12.17,6,0.04,6,0.93,6,0.39,6,2.181,2,1.935,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,149,1,433645,2,2,20160512,1756,59.863,-49.0318,3066,2948.7,2.0783,34.9039,2,34.9057,2,273.2,2,291.4,2,10.67,6,13.11,6,0.03,6,0.97,6,0.65,6,1.931,2,1.528,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,149,1,433646,3,2,20160512,1800,59.863,-49.0318,3066,2698.3,2.4931,34.913,2,34.9148,2,265.1,2,282.4,2,12.95,6,14.05,6,0.03,6,1.02,6,1.09,6,1.569,2,1.077,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,149,1,433647,4,2,20160512,1803,59.863,-49.0318,3066,2467.4,2.7987,34.9217,2,34.9241,2,263.1,2,279.7,2,12.13,6,14.2,6,0.03,6,1.04,6,0.48,6,1.606,2,0.987,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,149,1,433648,5,2,20160512,1810,59.863,-49.0318,3066,2147.9,3.1004,34.9224,2,34.9262,2,263,2,277.3,2,10.76,6,14.32,6,0.02,6,1.05,6,0.28,6,1.746,2,1.169,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,149,1,433649,6,2,20160512,1813,59.863,-49.0318,3066,1945.9,3.1682,34.9235,2,34.9245,2,262.4,2,278.8,2,10.57,6,14.09,6,0.03,6,1.04,6,1.18,6,1.771,2,1.241,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,149,1,433650,7,2,20160512,1816,59.863,-49.0318,3066,1820.1,3.3025,34.923,2,34.9262,2,260.5,2,277,2,10.8,6,14.36,6,0.03,6,1.06,6,0.37,6,1.721,2,1.003,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,149,1,433651,8,2,20160512,1818,59.863,-49.0318,3066,1688.9,3.4564,34.9252,2,34.9268,6,260.3,2,275.4,2,10.64,6,14.65,6,0.02,6,1.07,6,0.62,6,1.786,2,1.158,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,149,1,433652,9,2,20160512,1820,59.863,-49.0318,3066,1569.1,3.5917,34.9264,2,34.9285,2,263.8,2,279.4,2,9.81,6,14.28,6,0.02,6,1.05,6,0.39,6,2.003,2,1.495,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,149,1,433653,10,2,20160512,1823,59.863,-49.0318,3066,1451,3.5317,34.9005,2,34.9017,2,268.6,2,284.5,6,9.38,6,14.22,6,0.03,6,1.05,6,0.36,6,2.158,2,1.781,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,149,1,433654,11,2,20160512,1824,59.863,-49.0318,3066,1330.5,3.3741,34.8663,2,34.8694,2,277.2,2,293.4,2,8.79,6,14.07,6,0.04,6,1.03,6,0.43,6,2.337,2,2.199,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,149,1,433655,12,2,20160512,1827,59.863,-49.0318,3066,1208.3,3.3671,34.8624,2,34.8651,2,278,2,246.7,4,8.71,6,14.01,6,0.03,6,1.03,6,0.44,6,2.381,2,2.161,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,149,1,433656,13,2,20160512,1830,59.863,-49.0318,3066,1088.4,3.3511,34.8573,2,34.8595,2,279.5,2,295.2,2,8.55,6,14.01,6,0.02,6,1.03,6,0.28,6,2.397,2,2.33,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,149,1,433657,14,2,20160512,1833,59.863,-49.0318,3066,967.2,3.3745,34.859,2,34.8609,2,279.4,2,295.2,2,8.54,6,14.13,6,0.03,6,1.04,6,0.45,6,2.353,2,2.244,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,149,1,433658,15,2,20160512,1835,59.863,-49.0318,3066,851.1,3.4136,34.8615,2,34.8627,2,279.5,2,294.6,2,8.37,6,13.98,6,0.02,6,1.02,6,0.47,6,2.394,2,2.309,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,149,1,433659,16,2,20160512,1837,59.863,-49.0318,3066,730,3.4569,34.8649,2,34.867,2,279.4,2,294.5,2,8.38,6,13.88,6,0.02,6,1.03,6,0.38,6,2.38,2,2.285,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,149,1,433660,17,2,20160512,1839,59.863,-49.0318,3066,611.7,3.559,34.8756,2,34.8789,2,279.9,2,295.1,2,8.93,3,13.93,6,0.03,6,1.02,6,0.36,6,2.442,2,2.407,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,149,1,433661,18,2,20160512,1841,59.863,-49.0318,3066,488.5,3.6269,34.8782,2,34.8806,2,283.5,2,297.7,2,8.03,6,13.74,6,0.04,6,1.01,6,0.55,6,2.433,2,2.526,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,149,1,433662,19,2,20160512,1843,59.863,-49.0318,3066,371,3.8625,34.9008,2,34.9039,2,281.8,2,296,2,8.21,6,13.87,6,0.05,6,1,6,0.57,6,2.404,2,2.482,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,149,1,433663,20,2,20160512,1847,59.863,-49.0318,3066,250.7,3.9232,34.89,2,34.8939,2,284.1,2,298.6,2,7.73,6,13.43,6,0.06,6,0.99,6,0.42,6,2.424,2,2.576,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,150,1,433664,1,2,20160512,2137,59.6167,-49.3205,3280,3350.4,1.5725,34.9031,2,34.9042,2,279.3,2,298.8,2,9.27,6,12.37,6,0.04,6,0.93,6,0.81,6,2.26,2,1.958,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,150,1,433665,2,2,20160512,2140,59.6167,-49.3205,3280,3199.1,1.9014,34.9024,2,34.9038,2,276.2,2,295.1,2,9.72,6,12.61,6,0.02,6,0.96,6,0.71,6,2.128,2,1.773,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,150,1,433666,3,2,20160512,2145,59.6167,-49.3205,3280,2849.9,2.543,34.9144,2,34.9156,2,265.9,2,280.2,2,12.63,6,13.51,6,0.02,6,1.03,6,0.51,6,1.701,2,1.163,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,150,1,433667,4,2,20160512,2152,59.6167,-49.3205,3280,2499.4,2.9053,34.9213,2,34.9225,2,263.3,2,280.4,2,11.66,6,13.97,6,0.01,6,1.04,6,1.25,6,1.668,2,1.182,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,150,1,433668,5,2,20160512,2156,59.6167,-49.3205,3280,2248.2,3.1305,34.9227,2,34.9258,2,262.2,2,276.2,2,10.93,6,14.45,6,0,6,1.07,6,0.22,6,1.732,2,1.108,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,150,1,433669,6,2,20160512,2201,59.6167,-49.3205,3280,1931.1,3.3706,34.9233,2,34.9257,2,259.9,2,276.5,2,10.98,6,14.48,6,0.02,6,1.07,6,0.48,6,1.753,2,1.155,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,150,1,433670,7,2,20160512,2207,59.6167,-49.3205,3280,1797.5,3.5049,34.9252,2,34.9272,2,259.7,2,275.7,2,10.65,6,14.81,6,0.01,6,1.07,6,0.4,6,1.803,2,1.275,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,150,1,433671,8,2,20160512,2209,59.6167,-49.3205,3280,1691.2,3.5685,34.9234,2,34.9247,6,259.4,2,275.5,2,10.52,6,14.7,6,0.02,6,1.08,6,0.3,6,1.898,2,1.308,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,150,1,433672,9,2,20160512,2211,59.6167,-49.3205,3280,1570.4,3.4792,34.8917,2,34.8938,2,269.2,2,285.8,2,9.46,6,14.22,6,0.02,6,1.05,6,0.45,6,2.12,2,1.783,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,150,1,433673,10,2,20160512,2214,59.6167,-49.3205,3280,1452.1,3.2905,34.8555,2,34.8574,2,279,2,296.3,6,8.74,6,13.93,6,0.01,6,1.03,6,0.39,6,2.32,2,2.237,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,150,1,433674,11,2,20160512,2216,59.6167,-49.3205,3280,1329.6,3.2866,34.8536,2,34.8551,6,280.2,2,296.7,2,8.59,6,13.83,6,0.02,6,1.03,6,0.45,6,2.402,2,2.277,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,150,1,433675,12,2,20160512,2221,59.6167,-49.3205,3280,1215.1,3.3029,34.8536,2,34.8563,2,280.7,2,296.9,2,8.49,6,13.88,6,0.01,6,1.03,6,0.5,6,2.401,2,2.27,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,150,1,433676,13,2,20160512,2227,59.6167,-49.3205,3280,1091.2,3.2979,34.8513,2,34.8527,2,281,2,298.2,2,8.66,6,13.6,6,0.04,6,1.03,6,0.5,6,2.399,2,2.145,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,150,1,433677,14,2,20160512,2230,59.6167,-49.3205,3280,972.5,3.3177,34.8527,2,34.8551,2,280.7,2,297.4,2,8.68,6,13.73,6,0.04,6,1.03,6,0.61,6,2.381,2,2.278,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,150,1,433678,15,2,20160512,2232,59.6167,-49.3205,3280,851.5,3.326,34.8514,2,34.8531,2,281.5,2,297.7,2,8.54,6,14.24,6,0.01,6,1.03,6,0.37,6,2.423,2,2.25,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,150,1,433679,16,2,20160512,2237,59.6167,-49.3205,3280,733.3,3.3498,34.8518,2,34.8695,2,281.8,2,299.4,2,8.69,6,13.61,6,0.04,6,1.01,6,0.42,6,2.467,2,0,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,150,1,433680,17,2,20160512,2239,59.6167,-49.3205,3280,610.5,3.402,34.8537,2,34.8558,2,282.1,2,297.8,2,8.2,6,13.73,6,0.01,6,1.02,6,0.41,6,2.452,2,2.338,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,150,1,433681,18,2,20160512,2242,59.6167,-49.3205,3280,491.1,3.466,34.8572,2,34.8596,2,282.5,2,298.2,2,8.07,6,13.69,6,0.03,6,1.01,6,0.51,6,2.477,2,2.389,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,150,1,433682,19,2,20160512,2244,59.6167,-49.3205,3280,372,3.6262,34.8678,2,34.8708,2,283.1,2,298.9,2,8.04,6,13.65,6,0.03,6,1.01,6,0.3,6,2.419,2,2.482,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,150,1,433683,20,2,20160512,2249,59.6167,-49.3205,3280,251.4,3.7318,34.8697,2,34.8715,2,284.9,2,299.9,2,8.14,6,13.2,6,0.1,6,1,6,0.42,6,2.446,2,2.65,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,165,1,433684,1,2,20160513,547,58.642,-50.416,3451,3565.1,1.6067,34.9033,2,34.8999,2,279.2,2,298.1,2,9.22,6,13.55,6,0.06,6,0.95,6,0.89,6,2.249,2,1.988,2,2169.7,2,2302.3,2,7.712,2,25
  18HU20160430, AR07W,165,1,433685,2,2,20160513,550,58.642,-50.416,3451,3501.8,1.7145,34.902,2,34.8974,2,278.2,2,298.6,2,9.81,6,13.5,6,0.04,6,0.95,6,0.56,6,2.25,2,1.843,2,2169.6,2,2302.2,2,7.716,2,25
  18HU20160430, AR07W,165,1,433686,3,2,20160513,552,58.642,-50.416,3451,3428.6,1.8893,34.9035,2,34.9,2,276.8,2,295.2,2,9.43,6,13.66,6,0.04,6,0.97,6,0.61,6,2.152,2,1.814,2,2168.8,2,2304,2,7.716,2,25
  18HU20160430, AR07W,165,1,433687,4,2,20160513,554,58.642,-50.416,3451,3320.8,2.1361,34.9043,2,34.9008,2,272.5,2,291,2,10.73,6,14.03,6,0.05,6,0.99,6,1.46,6,1.988,2,1.558,2,2167.9,2,2303.9,2,7.721,2,25
  18HU20160430, AR07W,165,1,433688,5,2,20160513,556,58.642,-50.416,3451,3201.3,2.3682,34.9085,2,34.905,2,267.5,2,285,2,13.97,6,14.57,6,0.03,6,1.03,6,0.62,6,1.73,2,1.255,2,2167.8,2,2306.1,2,7.726,2,25
  18HU20160430, AR07W,165,1,433689,6,2,20160513,558,58.642,-50.416,3451,3060.6,2.5798,34.9154,2,34.9128,6,264.5,2,282,2,12.87,6,14.9,6,0.04,6,1.05,6,0.62,6,1.611,2,1.171,2,2167.1,2,2308.2,2,7.728,2,25
  18HU20160430, AR07W,165,1,433690,7,2,20160513,601,58.642,-50.416,3451,2900.8,2.7632,34.9209,2,34.9168,2,263.8,2,280.2,6,12.19,6,14.96,6,0.03,6,1.06,6,0.67,6,1.668,2,1.142,2,2161.8,2,2308.5,2,7.729,2,25
  18HU20160430, AR07W,165,1,433691,8,2,20160513,604,58.642,-50.416,3451,2710.6,2.9288,34.9215,2,34.9178,2,263.5,2,280.4,2,11.38,6,15.01,6,0.04,6,1.06,6,0.66,6,1.726,2,1.225,2,2164.2,2,2306.1,2,7.726,2,25
  18HU20160430, AR07W,165,1,433692,9,2,20160513,608,58.642,-50.416,3451,2501.9,3.1017,34.9216,2,-999,9,261.9,2,278.3,2,11.42,6,15.47,6,0.04,6,1.07,6,0.78,6,1.667,2,1.135,2,2164.5,2,2303.7,2,7.73,2,25
  18HU20160430, AR07W,165,1,433693,10,2,20160513,612,58.642,-50.416,3451,2268.8,3.3119,34.9232,2,34.9193,2,260.9,2,277.4,2,11.03,6,15.64,6,0.04,6,1.08,6,0.71,6,1.762,2,1.193,2,2164.3,2,2307.5,2,7.726,2,25
  18HU20160430, AR07W,165,1,433694,11,2,20160513,615,58.642,-50.416,3451,2021.2,3.5248,34.9254,2,34.9236,6,259.5,2,276.1,2,10.54,6,15.74,6,0.05,6,1.09,6,0.8,6,1.81,2,1.157,2,2163.4,2,2302.2,2,7.728,2,25
  18HU20160430, AR07W,165,1,433695,12,2,20160513,620,58.642,-50.416,3451,1769.9,3.2948,34.8536,2,34.8516,2,279.9,2,296.7,2,8.61,6,15.03,6,0.04,6,1.06,6,0.65,6,2.392,2,2.365,2,2165.6,2,2298.1,2,7.716,2,25
  18HU20160430, AR07W,165,1,433696,13,2,20160513,623,58.642,-50.416,3451,1530,3.2636,34.8483,2,34.8511,2,282.2,2,298.2,2,9.64,3,14.91,6,0.04,6,1.04,6,0.58,6,2.404,2,2.358,2,2165.2,2,2302.5,2,7.717,2,25
  18HU20160430, AR07W,165,1,433697,14,2,20160513,627,58.642,-50.416,3451,1290.1,3.2856,34.8515,2,34.8537,2,282,2,297.5,2,8.43,6,14.99,6,0.04,6,1.04,6,0.7,6,2.399,2,2.308,2,2165.3,2,2297.5,2,7.72,2,25
  18HU20160430, AR07W,165,1,433698,15,2,20160513,631,58.642,-50.416,3451,1069.9,3.2893,34.8516,2,34.8538,2,281.8,2,297.4,2,8.44,6,14.89,6,0.04,6,1.05,6,0.79,6,2.435,2,2.354,2,2165,2,2298.8,2,7.72,2,25
  18HU20160430, AR07W,165,1,433699,16,2,20160513,634,58.642,-50.416,3451,872.3,3.3002,34.8511,2,34.8532,2,282.5,2,297.5,2,9.19,3,14.92,6,0.04,6,1.05,6,0.6,6,2.428,2,2.404,2,2163.5,2,2300.3,2,7.718,2,25
  18HU20160430, AR07W,165,1,433700,17,2,20160513,637,58.642,-50.416,3451,680.2,3.3437,34.8538,2,34.8577,2,282.5,2,296,2,8.29,6,15.04,6,0.05,6,1.04,6,0.63,6,2.401,2,2.377,2,2164.1,2,2298.9,2,7.719,2,25
  18HU20160430, AR07W,165,1,433701,18,2,20160513,640,58.642,-50.416,3451,509.2,3.4008,34.8556,2,34.8589,2,283.4,2,297.3,2,9.04,3,14.92,6,0.05,6,1.03,6,0.53,6,2.468,2,2.43,2,2166,2,2300.2,2,7.721,2,25
  18HU20160430, AR07W,165,1,433702,19,2,20160513,643,58.642,-50.416,3451,359.8,3.5713,34.8679,2,34.8744,2,284.9,2,298.2,2,7.87,6,14.64,6,0.05,6,1.02,6,0.74,6,2.444,2,2.516,2,2161.8,2,2301.3,2,7.72,2,25
  18HU20160430, AR07W,165,1,433703,20,2,20160513,645,58.642,-50.416,3451,222.7,3.902,34.8786,2,34.8822,2,283.6,2,297.6,2,7.4,6,14.15,6,0.06,6,1,6,0.63,6,2.44,2,2.69,2,2161.7,2,2301.4,2,7.728,2,25
