"","NMDS1","NMDS2","Epi0","Epi4","Epi7","Epi16","Epi21","Epi31","Epi92","Epi183","Meso0","Meso4","Meso7","Meso16","Meso21","Meso31","Meso92","Meso183","Bathy0","Bathy4","Bathy7","Bathy16","Bathy21","Bathy31","Bathy92","Bathy183"
"312",1.00845334433754,-1.01920481713464,0,0,0,0,0,0,0,0,1,-0.714614321388558,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"313",0.405715857179064,-2.03465776787518,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"314",0.398705205182859,-2.04692407509806,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"315",0.478487161823141,-0.616202729433045,1,0.208944536944507,0.517086104858209,-1,-1,-1,-1,-1,1,-0.916079276622111,-0.915124286827866,-1,-1,-1,-1,-1,1,-1,-1,-0.680985671169828,-1,-1,-1,-1
"316",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317",-0.818530206878246,0.670521377293548,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,0.227353615321863,1,1
"318",-0.734881856448219,1.14805690896827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"319",-0.0573195977278958,-0.707302185609388,1,0.460356017953326,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"320",0.623784912432802,-1.18229375498562,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-0.919966064961039,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"321",-0.626309357026361,0.0172316612431391,1,-1,1,1,-1,1,-0.162720204341387,1,1,-1,-0.905555150126175,-1,-1,-0.851511959968564,-0.14719438812377,-0.163835221231566,1,-1,-1,-1,-1,-1,-1,-0.688141507708304
"322",-0.114759573711287,1.08095378580885,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
"323",-1.48944161543116,-0.00654787521111903,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324",-0.743824386637403,0.886707592702211,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,1
"325",0.408639834426102,-2.02954178105336,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"326",0.398237945646678,-2.04774162374071,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"327",0.504962497352612,-1.14035501009682,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-0.922335938306507,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"328",-0.870058691800399,0.347578797831324,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,-1,-1,-1,-1,-1,1,1
"329",0.41208127832009,-2.02352039985846,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"330",-1.07476205837796,0.974063292838488,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"331",1.22972929126021,-0.476649454455056,0,0,0,0,0,0,0,0,1,-1,-0.901785337622436,-1,-1,-1,-1,-1,1,-1,-0.841518066045394,-1,-1,-1,-1,-1
"332",-0.777465748413876,-0.291079596682557,1,-1,-1,-0.824337944644944,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-0.24163602578775,-1,1,-1,-1,-1,-1,-1,-1,-1
"333",-1.06600835748573,-0.538984978005284,1,-1,-1,-1,-0.393469630122998,-1,-0.628653501046814,-0.743063009682281,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
"334",-0.805998866215837,1.00364162562505,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,0.821653162624202,1,0,0,0,0,0,0,1,1
"335",-0.852625951828365,0.545052766735611,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
"336",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337",0.302454501343507,-0.0065138385549077,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0
"338",0.640602209584438,-0.816925217684873,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-0.770292950373629,-1,-1,-1
"339",0.73384407600369,0.912970731199067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"340",-0.781704586715998,1.00128519659429,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"341",-0.734881856448219,1.14805690896827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"342",0.886280974325359,-0.175915048177553,0,0,0,0,0,0,0,0,1,-1,-0.900363452738573,-1,-0.804730486675899,-0.833411281700949,-1,-1,1,-0.849760323387121,-1,-1,-1,-1,-1,-1
"343",-0.363343605226152,-1.10389863089324,1,-0.551160327493422,-0.72461003870119,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"344",-0.418976388365677,1.06992232662449,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1
"345",-1.18635316354466,1.15573644857935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"346",1.06704097300836,-0.969069221821782,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-0.969034755731842,-1,-1,-1,-1,-1,-1
"347",0.394645291888713,-2.05402757186145,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"348",0.401336682964112,-2.04231986497145,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"349",-0.756871624207727,-0.780567361291153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"350",0.407526450010678,-2.03148983314669,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"351",0.409007323159222,-2.02889879810344,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"352",-0.185638416068955,-1.73938909773278,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"353",0.407706700458053,-2.03117445486721,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"354",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355",0.412531253812268,-2.02273309253914,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"356",-0.458047374451921,-1.37077628520295,1,-1,-1,-1,-1,-1,-1,-0.264748443170888,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"357",-1.43549042122476,0.213024931103796,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"358",0.405801197205376,-2.03450845123791,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"359",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360",0.392476924207425,-2.05782149347748,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"361",-0.405867879072887,-1.13938440442944,1,-0.770727503350074,-0.365200864154478,-0.932390847032882,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"362",-1.05292967082261,-0.331566091159128,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363",-0.817103347137105,-0.688105985850926,1,-1,-1,-0.757888447117062,-1,-0.235017665470303,-1,-1,1,-1,-1,-1,-1,-1,-1,-0.689280827259788,1,-1,-1,-1,-1,-1,-1,-1
"364",-0.376404265366839,-0.968247890259926,1,-0.193182129969177,0.555470988386157,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365",0.236399361416277,1.02441072155361,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"366",0.517438104221656,0.417121297416044,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"367",0.409149161920554,-2.02865062748771,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"368",-1.08807354415414,-0.62331429172866,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369",-1.01551049901817,1.15283041005847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"370",0.401529384077505,-2.04198270217114,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"371",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372",0.409464997480067,-2.02809802039681,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"373",-0.0134276329580181,-1.82839613298237,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"374",0.403259870915822,-2.0389549262645,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"375",-1.14082149787107,0.948495463248699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"376",0.534677895783819,0.410231550195085,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"377",-0.908331469647533,0.934708691699103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"378",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379",0.404422970035806,-2.03691988998769,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"380",0.40787918506649,-2.03087266422071,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"381",-0.419035971151922,-1.01502476362642,1,0.00456477853052816,0.0015617775493791,-0.743122441271863,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"382",-0.211288351012001,-1.38539024310429,1,-0.621814654926491,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"383",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384",-0.365651754678191,-1.66618562883967,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"385",-0.915101715146898,1.04541722433946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,1
"386",0.406539053660578,-2.03321744806576,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"387",-1.63130575879955,-0.0359838784583268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388",-0.876360713967127,0.0306552853569615,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"389",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390",-1.22800031276175,-0.319486248737866,1,-1,-1,-1,-0.61213223612404,0.603676583706375,0.136152803999963,0.733118671819277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391",0.395892055009254,-2.0518461514345,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"392",-0.917149684971981,-0.320869341204441,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393",-1.19768045726981,-0.334620934369688,0,0,0,1,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"394",-0.46769646011679,-1.13955850126276,1,-0.50152738653702,-1,-0.598250778546131,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"395",-1.05135332380129,-0.24858782634803,1,-1,-1,-0.376100429165515,1,0.909445876399121,1,0.175312251716806,1,-1,-1,-1,-1,-1,-1,-0.71171852015067,1,-1,-1,-1,-1,-1,-1,1
"396",-0.629616650842036,0.583006303947762,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-0.488913503688039,1,-1,-1,-1,-1,-1,-1,1
"397",0.402457556283874,-2.04035870978852,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"398",0.405499203215372,-2.03503684018987,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"399",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400",-0.641730358354743,-1.50642773473805,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
"401",-1.06739587236607,0.0376062961497986,1,-1,-1,0.13440356276841,-1,1,1,0.654315257774182,1,-1,-1,-1,-1,-1,1,0.44140739924665,1,-1,-1,-1,-1,-1,-1,-1
"402",-0.966326321935599,0.30712649140296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"403",0.408102827699777,-2.03048136406068,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"404",-0.551778902957665,1.15891567338782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"405",-0.182295434593152,-0.832842286895863,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406",-0.570552438189065,0.0298840997663242,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"407",0.409328388110757,-2.02833704131732,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"408",0.392318235796605,-2.05809914537075,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"409",0.410413145303419,-2.02643907733413,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"410",0.413218702661171,-2.02153028589787,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"411",-0.950029911044845,0.749414260928584,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
"412",0.412675964696822,-2.02247989666386,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"413",0.397239960965975,-2.0494877647136,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"414",-0.506361551245278,-1.00500750229065,1,-0.321165180912475,-0.210393535815955,-0.145760078503661,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"415",0.386275152804153,-2.06867252893036,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"416",-0.873785804224289,1.02394996615351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"417",0.405576386694026,-2.03490179479577,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"418",-1.07929704865478,-0.512115488066687,1,-1,-1,-0.727060796927901,-1,1,1,0.24539781314812,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"419",0.395779743302056,-2.05204265953474,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"420",0.808635267738309,-1.18508312370928,0,0,0,0,0,0,0,0,1,-1,-0.924984601431356,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"421",0.398411399794695,-2.0474381367227,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"422",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423",-0.712570342121048,0.722743211892522,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,-1,-1,-1,-1,-1,-1,1
"424",-0.985723332481876,0.667978507803519,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"425",-1.18635316354466,1.15573644857935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"426",1.15735120903964,-0.691613012865542,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-0.877266683977675,-1,-1,-1,-1,-1
"427",0.391069753354967,-2.06028357403727,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"428",0.410072471914658,-2.02703514235797,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"429",-0.419759902837652,-1.39738469989131,1,-0.926266497896721,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"430",-0.602549938863456,-0.105357094325702,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"431",-1.08807354415414,-0.62331429172866,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433",-0.842685798123121,1.14989065704331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"434",-1.11395085707231,1.05167232765684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"435",-1.40373615610781,-0.129549612564434,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436",0.405922383242277,-2.03429641601485,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"437",-0.985452467554537,0.722764780368402,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
"438",-0.734881856448219,1.14805690896827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"439",-0.829703787805672,-0.984719097933687,1,-1,-1,-0.338647315632989,-1,-1,-1,-0.192020759899204,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"440",0.40225734303988,-2.04070901631667,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"441",-1.39867007592971,0.356609123496497,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"442",-0.956712243963101,-0.286244255688498,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443",0.0832109170469886,0.608124522279594,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"444",0.915355894575242,-0.962509639512368,0,0,0,0,0,0,0,0,1,-1,-0.883438599426295,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"445",-1.04998132108215,0.959728661039267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"446",0.0494379151953676,-0.985857980238794,1,-1,0.784829854317385,-1,-1,-1,-1,-1,1,-1,-0.839932667642664,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"447",0.407403426254019,-2.03170508376756,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"448",0.391671920828173,-2.05922998141422,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"449",1.3050650873825,-0.141072946355978,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"450",-1.07257924483766,-0.343550780505711,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451",-1.40826089055184,0.0102966636865869,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452",-0.444652173521361,1.16666545361961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"453",-0.784151680308247,-0.962899795027706,1,-1,-1,-1,-1,-0.160880961995786,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"454",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455",-1.15863571671478,0.512279902207553,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,0.74644848613698
"456",-0.56417199719249,1.10784402929998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
"457",-0.345563309606403,-1.32297900644456,0,0,0,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"458",0.546793297432665,0.525267949833473,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
"459",-0.647290454020703,-0.393259290108623,0,1,0,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"460",-0.538271229274361,1.15971673444985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"461",0.35259831219272,-2.12759578934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"462",0.425110137909745,-2.00072423274347,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"463",0.288905003973913,0.321229553767896,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,-1,-1,-1,1,1,1,-1
"464",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465",-1.09699856900855,-0.513776158540989,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"467",-1.10124813117858,-0.110422922834667,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,0.230139777241248
"468",-1.09227736755081,0.616470299938116,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"469",0.408004449810527,-2.03065349261793,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"470",0.0832109170469886,0.608124522279594,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"471",0.435771460211094,0.959600581676004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
"472",-0.967080750777012,0.984658414722967,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1
"473",-1.12198582949104,1.06322102523474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"474",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",0.35259831219272,-2.12759578934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"476",-0.998169720134882,-0.720283982468292,1,-1,-1,-1,-1,-1,-0.179882992593134,0.0392063928864513,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"477",-0.650771234788972,-1.26843389325877,1,-1,-1,-0.776104560030855,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"478",-1.04289274881861,1.04801202807308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"479",-1.00186718950821,-0.648527602546884,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"480",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481",0.404986563690278,-2.03593378870661,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"482",0.00613963524191628,-0.847341585989172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483",1.4051034259229,0.535247749192284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"484",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"485",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"486",0.282529960732349,1.11227010237473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"487",0.35259831219272,-2.12759578934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"488",-0.188249753826904,1.08033776363977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
